3IXQTFO,female,26,"Well general election is come again, now it's time to choose a president. Off course we need a good leader that can bring this country into a glory again. But after all, it's so difficult to find it. We have passed 59 years of our independence. Manythings happen, rebellions, violances and terrorisms. The poor citizens become poorer and the rich become richer, so unfair. When the democracation is just a word, nothing implementation. The voices from the citizen is unlisten. When the cry is no tears, the words is unspeakable and the hurt is just keep inside.   Now the reformation is open, all start to be repair and rearrange. The general election become an implementation of democracation. But is it really a true democration? or same still....just the all bads is hide behind the name of democration?  Are we'll just keep silent see our country become more drowning and drowning everyday? Where is the spirit of the country's son? Really we miss our Indonesia, the green , friendly and the peace of Indonesia. When all will be materialize?   ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,"""Jika Kau menginginkan cinta dari seseorang,  tunjukkan cintamu. Cinta tidak membutuhkan keraguan, Tunjukkan saja !!""    *POHON*       Alasan mengapa orang2 memanggilku ""Pohon"" karena aku sangat baik dalam  menggambar pohon. Setelah itu, aku selalu menggunakan gambar pohon pada sisi  kanan sebagai trademark pada semua lukisanku. Aku telah berpacaran sebanyak 5 orang wanita ketika aku masih di SMA. Adasatu  wanita yang aku sangat aku cintai, tapi aku tidak punya keberanian untuk mengatakannya.  Dia tidak memiliki wajah yang cantik,tubuh yang sexy, dsb, dia sangat  peduli dengan orang lain dan religius tapi dia  hanya wanita biasa saja.              Aku menyukainya, sangat menyukainya, menyukai gayanya yang innocent dan apa  adanya, kemandiriannya, aku menyukai kepandaiannya dan kekuatannya. Alasan aku tidak mengajaknya kencan karena aku merasa dia yang sangat biasa  dan tidak serasi untukku. Aku juga takut, jika kami bersama semua perasaan  yang indah ini akan hilang. Aku juga takut kalau gosip2 yang ada akan menyakitinya. Aku merasa dia adalah ""sahabatku"" dan aku akan memilikinya tiada batasnya dan aku tidak harus memberikan semuanya hanya untuk dia. Alasan yang terakhir, membuat dia menemaniku dalam berbagai pergumulan selama 3 tahun ini.        Dia tau aku mengejar gadis2lain, dan aku telah membuatnya menangis selama 3 tahun.  Ketika aku mencium pacarku yan kedua, dan terlihat olehnya. Dia hanya tersenyum dengan berwajah merah dan berkata""lanjutkan saja"" dan setelah itu pergi meninggalkan kami. Esoknya, matanya bengkak.. danmerah ..             Aku sengaja tidak mau memikirkan apa yang menyebabkannya menangis, butaku tertawa dengannya seharian. Ketika semuanya telah pulang, dia sendirian di kelas untuk menangis. Dia tidak tau bahwa aku kembali dari latihan sepakbola untuk mengambil sesuatu di kelas, dan aku melihatnya menangis selama  sejam-an.  Pacarku yang ke-4 tidak menyukainya. Pernah sekali mereka berdua perang dingin, aku tau bukan sifatnya untuk memulai perang dingin.Tapi aku masih tetap bersama pacarku. Aku berteriak padanya dan matanya penuh dengan air mata sedih dan kaget. Aku tidak memikirkan perasaannya dan pergi meninggalkannya bersama pacarku. Esoknya masih tertawa dan bercanda denganku  seperti tidak ada yang terjadi sebelumnya. Aku tau bahwa dia sangat sedih dan kecewa tapi dia tidak tau bahwa sakit hatiku sama buruknya dengan dia,  aku juga sedih.         Ketika aku putus dengan pacarku yang ke 5, aku mengajaknya pergi.Setelah kencan satu hari itu, aku mengatakan bahwa ada sesuatu yang ingin kukatakan  padanya. Dia mengatakan bahwa kebetulan sekali bahwa dia juga ada sesuatu  yang ingin dia katakan pada ku. Aku cerita padanya tentang putusnya aku dengan pacarku dan dia berkata tentang dia sedang memulai suatu hubungan dengan seseorang. Aku tau pria itu. Dia sering mengejarnya selama  ini. Pria yang baik, penuh energi dan menarik.  Aku tak bisa memperlihatkan betapa sakit hatinya aku, tapi hanya bisa tersenyum dan mengucapkan selamat padanya. Ketika aku sampai di rumah,sakit  hatiku bertambah kuat dan aku tidak dapat menahannya. Seperti ada batu yang  sangat berat didadaku. Aku tak bisa bernapas dan ingin berteriak namun tidak bisa.Air mata mengalir dan aku jatuh menangis. Sudah sering aku melihatnya menangis untuk pria yang mengacuhkan kehadirannya. Ketika upacara kelulusan, aku membaca SMS di Handphoneku. SMS itu dikirim 10 hari yang lalu ketika aku sedih dan menangis.  SMS itu berbunyi,     ""Daun terbang karena Angin bertiup atau karena Pohon tidak  memintanya untuk tinggal ?"".    *DAUN*         Selama SMA, aku suka mengoleksi daun2, kenapa? Karena aku merasa bahwa daun  untuk meninggalkan pohon yang selama iniditinggali selama ini membutuhkan banyak kekuatan. Selama 3 thn di SMA, aku dekat dengan seorang pria, bukan sebagai pacar tapi  ""Sahabat"". Tapi ketika dia mempunyai pacar untuk yang pertama kalinya, Aku mempelajari sebuah perasaan yang belum pernah aku pelajari sebelumnya - CEMBURU.Perasaan di hati ini tidak bisa  digambarkan dengan menggunakan Lemon.Hal itu seperti 100 butir lemon busuk. Mereka hanya bersama selama 2bulan. Ketika mereka putus, aku menyembunyikan perasaan  yang luar biasa gembiranya. Tapi sebulan kemudian dia bersama seorang gadis  lagi.         Aku menyukainya dan aku tau bahwa dia juga  menyukaiku, but mengapa dia tidak  mau mengatakannya? Sejak dia mencintaiku, mengapa  dia tidak yang memulainya dulu untuk melangkah? Ketika dia punya pacar baru lagi, hatiku selalu sakit. Waktu berjalan dan berjalan, hatiku sakit.  Aku mulai mengira bahwa ini adalah cinta yang bertepuk sebelah tangan,tapi  mengapa dia memperlakukanku dengan sangat baik  diluar perlakuannya hanya untuk seorang teman?  Menyukai seseorang sangat menyusahkan hati, aku tau kesukaannya,kebiasaannya. Tapi perasaannya kepadaku tidak pernah bisa diketahui.Kau  tidak mengharapkan aku seorang wanita untuk mengatakannya bukan ?  Diluar itu, aku mau tetap disampingnya, memberiknya perhatian,menemaninya, dan mencintainya. Berharap, bahwa suatu hari,dia  akan datang dan  mencintaiku. Hal itu seperti menunggu telphonenya setiap malam,  mengharapkannya untuk mengirimku SMS. Aku tau  sesibuk apapun dia, dia pasti meluangkan waktunya untuk ku.Karena itu, aku  menunggunya. 3 tahun cukup berat untuk kulalui dan aku mau menyerah.        Kadang aku berpikir untuk tetap  menunggu. Luka dan Sakit hati, dan dilema yang menemaniku selama 3 tahun  ini.  Ketika diakhir tahun ke 3, seorang pria mengejarku  dia adalah adik kelasku, setiap hari dia mengejarku tanpa lelah. Dari penolakan2 yang telah ditunjukkan, aku merasa bahwa aku ingin memberikan dia ruang kecil di hatiku.  Dia seperti angin yang hangat dan lembut, mencoba  meniup daun untukterbang dari pohon. Akhirnya, aku sadar bahwa aku tidak  ingin memberikan Angin ini  ruang yang kecil di hatiku. Aku tau Angin ini akan membawa pergi Daun yang lusuh jauh dan ketempatyang lebih baik.        Akhirnya Aku meninggalkan Pohon, tapi  Pohon hanya tersenyum  dan  tidak memintaku untuk tinggal, aku sangat sedih memandangnya tersenyum ke  arahku.       ""Daun terbang karena Angin bertiup atau Pohon  tidak memintanya untuk tinggal""    *ANGIN*         Karena aku menyukai seorang gadis bernama Daun, karena dia sangat  bergantung  pada Pohon, jadi aku harus menjadi Angin yang  kuat.  Angin akan meniup Daun terbang jauh. Ketika aku  pertama kalinya,ketika 1 bulan setelah aku pindah sekolah. Aku melihat seorang memperhatikan kami  bermain sepakbola. Ketika itu, dia selalu duduk disana sendirian atau dengan teman2nya memerhatikan Pohon. Ketika Pohon  berbicara dengan gadis2, ada cemburu di matanya. Ketika Pohon melihat ke arah Daun, ada senyum di matanya. Memperhatikannya menjadi kebiasaanku,seperti daun yang suka melihat Pohon.        Satu hari, dia tdk tampak, aku merasakan kehilangan.  Seniorku juga tidak ada saat itu, Aku pergi ke kelas mereka, melihat seniorku sedang memperhatikan daun. Air mata mengalir di mata daun ketika  Pohon pergi, besoknya, aku melihat Daun di tempatnya yang biasa, memperhatikan Pohon. Aku melangkah dan tersenyum padanya. Menulis catatan dan memberikan kepadanya. Dia sangat kaget.  Dia melihat ke arahku, tersenyum dan menerima catatanku. Besoknya, dia datang, menghampiriku dan memberiku catatan.         Hati Daun sangat kuat dan Angin tidak bisa  meniupnya pergi, hal itu karena  Daun tidak mau meninggalkan Pohon. Aku melihat ke  arahnya dengan kata2 tersebut dan pelan dia mulai berkata padaku dan menerimakehadiranku dan telp ku.  Aku tau orang yang dia cintai bukan aku, tapi aku akan berusaha agar suatu  hari dia  menyukai aku.            Selama 4 bln, Aku tlah mengucapkan kata Cinta tidak kurang dari 20x kepadanya. Setiap kali dia mengalihkan pembicaraan .. tapi aku tidak menyerah, aku memutuskan untuk memiliki dia dan berharap dia akan setuju menjadi pacarku. Akubertanya,"" apa yang kau lakukan? Kenapa kau  tidak pernah membalas?"",dia berkata, ""aku mengengadahkan kepalaku"".       ""Ah?"" Aku tidak percaya apa yang aku dengar.  ""Aku menengadahkan kepalaku"" dia berteriak.    ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,"Celebrate life,  live, laugh, and love  Celebrate friendship,  Let it bloom and grow.  Celebrate love,  give the untried a try.   Let your hair fly and float  in the track of the wind.  Let the moonbeams come home to your eyes,  and let the sunshine glow your face.  Dream the fairy fantasy,  And grow wings to make it come true.   Let the pain of your heart drip dry,  Unleash those salty crystal tears,  Trap them in a bottle, cork it,  and send it up river with your fears.   Celebrate your loved ones,  Celebrate the blessing spread around you,  Celebrate the sunshine, the rain, the flowers,  Celebrate life the most precious gift of God.    ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,"We were strangers Starting out on a journey Never dreaming What we'd have to go through Now here we are and I'm suddenly standing At the beginning with you  No one told me, I was going to find you Un expected what you did to my heart When I lost hope You were there to remind me This the start  * Life is a road and I wanna keep going Love is a river, I wanna keep going Life is the road now and forever Wonderful journey  I'll be there when the world stops turning I'll be there when the storm is through In the end I wanna be standing At the beginning with you  We were strangers on the crazy adventure Never dreaming out dreaming come true Now here west and I'm afraid our future At the beginning with you   I knew there was somebody somewhere Like me alone in the dark Now I know my dream will live on I've been waiting so long Nothing's gonna tears us apart    ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,"A True Friend   A true friend is someone  to laugh, cry and feel with.  They are an inspiration,  A Person who will lend a helping hand.  Although friends may not be forever,  And they may not be together in the end,  the memories of a true friendship will  last for eternity.  A friend is someone who will hold  a piece of a you in their heart.  Someone with whom you share a smile,  Someone to brighten up your day.  What makes someone a friend, and  not just another person in your life?  Is by saying the Love of your friendship  will stay true forever.            ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,"I am walking alone Through this hard way Sometime i fall Sometime i am bleeding  But i never want to give up I just want to walk and walk Because i know i still have long way My future is waiting for me Even I don't know whether it is bad or bright but... I just want to enjoy my life Although sometime i don't even know how to smile with my heart But at least i know how to smile  Than never to smile at all  Hurt is part of life But I know.... Time will erase all Like the season, change from summer to winter That's all the life will moving  Like a kaleidoscope  Once time i cry But i believe that next time i will smile as long as i have a hope I will try to make all better For me and for all  Keep Smile....!!!!  ~DreAmer NevER SLeeP~"
3IXQTFO,female,26,It's a long long journey  Till I know where I'm supposed to be   It's a long long journey  And I don't know if I can believe   When shadows fall and block my eyes  I am lost and I know that I must hide   It's a long long journey  Till I find my way home to you    Many days I've spent  Drifting on through empty shores  Wondering what's my purpose  Wondering how to make me strong  I know I will falter I know I will cry  I know you'll be standing by my side    It's a long long journey  And I need to be close to you    Sometimes it feels no one understands  I don't even know why  I do the things I do  When pride builds me up till I can't see my soul  Will you break down these walls and pull me through?    Cause It's a long long journey  Till I feel that I am worth the price   You paid for me on calvary  Beneath those stormy skies  When Satan mocks and friends turn to foes  It feel like everything is out to make me lose control   It's a long long journey  Till I find my way home to you 'Cause My True Place is with you Be By Your Side And I Really miss being with you        ~DreAmer NevER SLeeP~
3IXQTFO,female,26,Today i open again my old emails from you. One by one i read it  and suddenly tears is out from my eyes The pain is hit me and cut my heart like a thousand knifes  I though that it has cure but i am wrong Reading your old email seem like open the memories The memories that i want to leave behind  But the heart is remember Remember the hurt Remember the tears Remember the suffer that even you can't imagine it that you will never understand  I never though that the memories is capture deep inside my heart and it can't be erased even to be cured coz the pain is too deep so much deep  I don't know what should i do now... I ask the wind I ask the stars I ask the moon But they just silent And drown me in this pain and tears....    ~DreAmer NevER SLeeP~
3IXQTFO,female,26,"|Finally |I have my own blogs, so now i can fill it with my poems n my writing n also my daily life...hmmm it seem as diary yaaa...   DreAmer NevER SLeeP"
3IXQTFO,female,26,"Yesterday i gave this web address to my bestfriend, he is from Pakistan, name Shakeel. After red it, he asked me why i m not write anything abt my love one heheheh :P. Acctually i have write a little in the profile. But my friend said that it's not enough. Well okay, so this time i will write something abt him....my lover, my fionce n my jan :P  His name is Bilal ...he work in congo now, in a medical office. He is a nice guy (off course nice, coz if not nice he will not become my lover :P hahaha).What i like from him is his honesty, he always tell me all abt what he do, what he feel and all. He never hide anything from me. Though sometime the truth is hurt, but he always said that better you know it from me, than from other. If he do any mistake, he will tell me and then ask for sorry, well sometime it annoying me (off course !!!) but most of all, i really respect him so much. Coz i know to be honest is the most brave act, especially about confess our mistake in front of others :P....(it's true naaa)  He has a strong character and sensitive ...but sooooo muchhhh emotional :P,...and if he angry..i will be speechless (better silent than get shout hheheheheh :P).But he never angry for long time, today he angry, tomorrow he will smile again. What he hate is when someone do same mistake or say something again and again (I often it, fiueehhhh he angry me so muchhhh).  Basically he is a moody person (sometime so cool n sometime so romantic), serious and want other think and do practical. If he has a dream, he will try hard to reach it. He hate someone who always hopeless.   He taught me much abt live and love. One thing that capture so deep inside my heart is abt love to Mother. He said that Mother is our jaan (jaan=heart,soul), so we should respect n make her happy always. and he also teach me always to express my feeling,never to hide it, if im angry i must said im angry, if hurt i must said i feel hurt. He always say me that ""there is someone in the world will be happy if you happy and will be cry if you cry, and that person is me, so if u wanna see me happy pls keep your smile and be happy always, coz i love ur smile and i love ur laughing voice"" heheheh cieeeeeeeeeeeeee :P:P (make me shy heheheh)   okay that some abt him ....acctually i still have lot to write but i don't want to write all...coz i know you will be boring to read it heheheh.    P.S :Shaki, i have fullfill my promise to you to write a special post for him, someday i will write abt you...just wait naaaaaaaaaaaa...!! Thanks for being a true bestfriend for bilal and me, we will never ever forget all what you do and give to us, your support and love. We always pray that you will get all your dreams and happy always.  "" When god gave you to us, He planned capture the image of you deep inside our heart. ""  Best Wishes and Love always...from us       ~DreAmer NevER SLeeP~"
