ROAO66H,male,25,"i just listened to some dude say the word 'acrost' for about an hour.  dude, get it throught yourt f'ingt headt.  the word is across.  you are not the swedish chef, and this is not a muppet comedy sketch.  then he said, 'this is the feature that i spoke to.'  what did it say when you spoket to it?  douchet"
ROAO66H,male,25,"i still haven't decided if this is a mistake or not.  i have two basic tenets concerning girls: 1) they're crazy 2) they do whatever they want.  i'm not a misogynist or anything.  in fact, i'm very far from that.  items 1 and 2 are just what i've observed from my 22 years.  and just so nobody thinks i'm making baseless arguments here, i had two sisters that i lived with for 12 years or so, and i currently live with a girl.  on the whole, those girls were not 1 and 2, but they certainly have their flashes.  i'm glad it's like that though.  if everyone went about making rational decisions all the time, we would lead quite the boring existence.  i also understand that guys don't always make the most informed choices; i've lived with them too.  this post isn't really about guys though.  actually, it's not about girls in the plural sense either.  it's about 1 girl who had slid off the radar but has now resurfaced as a little blip somewhere in the distance.  little blips can be the worst:  you know that something's there, and you know you don't have to do anything about it immediately, but you feel like maybe you should.  i'm currently doing something about my blip.  i saw her in the mall just last weekend.  it was a 'small world' moment if there ever was one.  i only go to that mall about once a month now since i no longer live 10 minutes from it.  once upon a time i went at least once a week, but those days are long gone.  so are the days of me talking to this girl.  the girl that for no imagineable reason i saw in the mall as i was headed towards Strawbridge's.  small world.  i know she saw me too.  there was a moment where our eyes met, and while i couldn't see mine, i know there was panic in hers.  i passed her though, kept right on going.  i felt no obligation to say anything since i feel that our demise was mostly her fault.  the tense of feel and felt are very important.  i 'felt' that way.  then i heard that earlier you had seen me when i wasn't paying attention, and that you really thought about tapping me on the shoulder.  it was no surprise to me that you didn't; you never were any good at that sort of thing.  consider this the tap.  you have my attention.  you now have a chance to explain why you decided to take up 1 and 2 after fully convincing me that that wasn't you.  there are some rules though: 1)  i'm not doing this over IM or over the phone 2)  you'll have to come to me 3)  my direction skills have improved, so if i give you directions, you'll find me.  that's it.  i know you love making decisions, so here's one for you.  it's a chance to set the record straight, because my record is pretty warped.   haven't played any poker in a few days, which means i'm still up.  go me!  oh yeah, i officially locked up the average title on thursday nights, meaning i bowled in 2 leagues and won 2 averaged titles.  not too shabby.  -ziks"
ROAO66H,male,25,"So NeTeller finally deposited this morning...Skiz, hopefully, you'll be doing better than the we did last night.  Everytime I got a decent hand (Ace/King suited, King/Jack offsuited, pocket Jacks, etc) I'd get a flop of 2clubs, 4diamonds, 9spades and lose.  Then, when I'd get 4/5 suited or 8/10 suited, I'd get a flop of 2 Kings and a Jack.  WTF is up with that?  Meanwhile, on those two mentioned flops, Ken..errr..the winner would be holding pocket 4s and pocket Jacks, respectively.  Yeah, there's luck involved...but still...I mean really, that was getting ridiculous. JAM has almost completed SYS201...unless the blog decides it's hungry and eats it.  I really don't understand why we are forced to take all this stuff.  I've pretty much forgotten all the stuff on the Firebird ACQ201 already.  PPBES?  Come on now...that's probably the most painful training in the world.  Period. Speaking of pointless training, I got CC'd (not BCC'd) on an email to my boss regarding my upcoming promotion in July 04.  The training coordinator mentioned that I still have 3 different training classes to take (PPBES, ACQ201, and SYS201).  I find it funny that as training coordinator: 1) she had no clue that PPBES is out of stock and not sending books (and even telling people not to continue it) 2) I finished ACQ201 in December 2003 and emailed her to let her know. Way to stay on top of things. Anyway...once the August hits, I'll no longer be an ""Intern"" not that it will change anything buy my paystub.   urlLink Poker chips , anyone?  I really think I'll wait until I see a sweet deal.  They're all over eBay and 5stardeal.com so I'm not worried about anyone running out.  The deal with Party/Empire Poker is pretty sweet, but then again, you technically are paying $100 for them.  BUT, if you win while playing your 125 hands, you're gettin em for free.  Either that, or I drop about the same amount and get an extra 150 chips.  Hmmmm...such decisions.  By the way, I have a feeling that I'm addicted to Mt Dew.  The problem is that when I get one every afternoon, I wake up immediately.  I'm sorry, but does Code Red flow directly into my blood stream?  Maybe it should.  If I get an invite to Gmail from this blog, I won't be auctioning off the accounts to the highest bidder on eBay...Prices have dropped dramatically since I last checked a few weeks ago.  urlLink eBay Gmail listings"
ROAO66H,male,25,"Another morning, another shshen sho frenzy. Day after day I come into this place I like to call ""work"" but as lil_skiz pointed out not much work transpires. All of us in room 190, except perhaps the newest member of the play pen, are under Master Sho's wicked spell, sometimes not stopping to do even the more remedial tasks required to sustain life, like WDT.  Alas, today is a new day and Master Sho's grip only tightens. Today, however, I vow to end his tyrannical reign! No longer will room 190 be victim to his atrocities.   20 minute pause  Ok, that was probably the weakest rebellion I have ever started. Curse you Master Sho! Perhaps it is best to strike a deal...in fact yes, that is what must be done. Luckily for me deals with the Devil always work out for the best. That being said I have decided to dedicate my time here at ""work"" to a more novel and worthy project (no offense to Master Sho of course), namely writing a flick (which may be edited to a short series based on the amount of content I can stea....er think of). Anyone care to contribute to the creative works of Room 190 throw it up here and we'll see how things progress"
ROAO66H,male,25,"so i'm sitting there with nothing.  i mean, nothing.  one of my cards i think is a 5 of Diamonds, and the other card has a Bird illustration on it with a roman numeral C.  i couldn't trade these cards at an Arabian market for an american flag.  but i'm the big blind, so i'm in already.  flop comes out, everybody checks.  so i get to thinking that maybe no one else has anything, and i bet $1 on the next hand.  fold,fold,fold,fold.  i'm a winner. this happens all the time.  people in online poker are scared to bet on anything less than a sure thing, so as soon as someone throws a little action the pot's way, they're folding like london bridge.  what i love about it is that it's a .50/1.00 game.  that means, that the bets are either 50 cents or a dollar.  you can't buy anything for a dollar, besides a game of bowling at the fort.  but these people will just muck if they don't have the nuts.  so let's go over skiz's tips:  1)  if you have any semblance of anything, and people are checking, raise them. 2)  if you have the nuts, and someone is betting, check him.  number 2 is really based on number 1.  people are scared to gamble, despite the fact that they have given people they don't know access to their bank account and social security number, and they will bak away so quickly if they see you raise.  better to let them bet themselves into a corner and raise at the absolute last second.  here are some money totals so far:  bought in for $100 with a 8.9% charge for the instant deposit (-8.90) before today i was holding $73 (-$27) after today i was holding $79 (-$21)  luckily for me, i've played 125 hands, and after that many hands, they're going to throw me $25 dollars in bankroll.  so really, i'm only down the finance charge at this point, plus through another promotion, they're going to ship me 300 free clay chips.  so far, so good.   so what.  time for cards.   BANKROLL:  $120 (approximately)"
ROAO66H,male,25,"maybe someone out there can help me.  why does the radio suck so hard right now?  lemme break down my typical radio experience:  Ch: 1 - Hoobastank - that crappy song we sing Ch: 2 - Tail end of Jessica Simpson - I'm stupid; Hoobastank - that crappy song we sing Ch: 3 - Usher - Yeah; Usher - Yeah Remix (ft. everyone!@1221!); Just Lil John yelling for a while Ch: 4 - Same as channel 3, but delayed 10 minutes Ch: 5 - $88 DOLLARS DOWN!! $88 DOLLARS A MONTH!!!  NO CREDIT IS BA... Ch: 6 - 4 White Kids - We're mad because we're from the middle class and have pretty sweet lives but we're mad anyway; 4 Other White Kids - We know 3 chords  and on and on.  it seems like the only time i like the radio is when they play an old song.  the other day, i heard 'i got 5 on it' on hot97, and i almost wrecked my car.  that song's like 25 years old.  how come that is the highlight of the trip?  when i'm listening to the classic station 20 years from now, am i going to hear 15 clay aiken songs and a bad boy remix to each one?    oh dear.  most of the time i'm left writing this letter to the radio:  dear radio, what is this festering pile of emissions you're transmitting?  regards, skiz   for now, radio, i am boycotting you.  i am tired of being screamed at, whined at, repeated at, ad'd at, etc.  here's hoping you find some other songs lying around to put on."
ROAO66H,male,25,"I know I know... I just wanted to test to make sure that we're getting a ping to the Weblogs website.  That may or may not increase traffic to this site.  We'll see.  I tried to test it with a Comment, but that didnt work. -EssCha"
ROAO66H,male,25,"According to the MLB's official site these are the Top 10 reasons why it's better to be a fan of the...         Red Sox:    Yankees:     10. The Green Monster  10. American League Pennants: NYY 39, BOS 10    9. Kenmore Square vs. the Bronx,'nuff said   9. World Series titles: NYY 26, BOS 5     8. Seats that aren't 10 miles from the field   8. Last Division Title: NYY 2003, BOS 1995     7. Two words: No-mah's Bet-tah   7. Lifetime Series: NYY 1047 wins, BOS 854     6. The Sox don't need A-Rod to score runs   6. Season series titles since 2000: NYY 4, BOS 0     5. Epstein's younger (and cooler) than Cashman   5. A-Rod plays for: New York     4. Cy Youngs: Pedro 4, Mussina 0   4. Babe Ruth     3. Batting titles since 1999: Bos 4, NY 0   3. Bucky Dent     2. Teddy Ballgame   2. Aaron Boone     1. The chowder's better in Boston   1. 1918        This is probably the most horrible list ever composed.  How can you go ahead and make a mockery of Ted Williams like that by putting chowder as the number one reason why Boston is better than NY.  And although most of the people alive in this day and age don't know much about history, there were two guys by the names of Carl Yastrzemski and Cy Young that played some time for the BoSox that I heard weren't too bad either.  How the hell can you put down Babe Ruth and completely forget about Yaz and Cy!  Now I know you are all going to say, but when Ruth was traded that's when everything changed, no shit, that's why they have 1918 there.  This poll had to be compiled by either a 35 year single guy who listens to too much Joe Buck and Tim McCarver (who both suck by the way, good job Deion in hosing McCarver), or was an actual poll passed around elementry schools in the NY and Boston areas.     The Yankees side I can't argue too much about, but I would like to know how Aaron Boone made it up there.  He sucked all year long, had one big hit, and instantly he is changed from goat to god....I don't think so.  Somehow I don't understand how Boone can be put up higher than Ruth.  Was this list the best reaons to be a Yankee fan in the past 6 months?  No, it wasn't.  Perhaps I missed the memo that all MLB polls should be crap, that is the only possible explanation.  So go New England Clam Chowder....Boston's best attribute."
ROAO66H,male,25,"I've eaten some sick things in my life... a pig brain, a dead fish on the beach, and a sheep testicle, but 2 year old Easy Mac took the cake.   Every night when I go to my cupboard looking for something to eat... a packet of Easy Mac falls to the counter and teases me with its potential cheesy goodness. But, I don't eat it because of all the Thiamin.   Last night I had to eat something quick to get to the bar in time to catch the end of the Pistons game. Pistons won... and I had to make something ""easy"". Some food I could ""mac"" on. Some Easy Mac. I was excited. I was going to eat the Easy Mac.   I opened my cupboard in anticipation waiting for it to fall down to the counter, yet tonight... it stayed put. It sat there and taunted me like a little bitch. A little bitch I would devour.   I snatched it out, emptied the crusty noodle into a bowl, splashed some water in, and nuked. As I kept my face pressed against the leaky microwave I caught a glimpse of the noodle wrapper. I saw what I thought was the serial number and started thinking to myself what a huge dork would understand what that shit actually meant. I mean honestly, how boring of a person would that have to...  BEEP!  I emptied the cheesey pack into the bowl and stirred. It wouldn't be long now. A cloud of cheese powder floated into the air with the toxicity of what I could only guess was that of asbestos. I took my first bite. It didn't taste like easy mac at all. It tasted like Satan.   I ate three more chomps wondering if maybe I just hadn't had the shit in so long my body needed to build up a tolerance. The third bite kind of sat in between my lungs. Almost like there was some sort of problem down below...   I waited for my food tube to push the easy mac down yonder and started looking at the serial number again. Maybe I could decipher it...   ""EXPMAR01""   Hmmmm... before I could let the realization of my own stupidity sink in, it felt like I'd been shot in the stomach. I keeled over and stared at my trash can for a couple seconds and as quickly as it came, it went away.   I got up, threw away the easy mac, and ate a sandwich.   The next day I was at the Secretary of State renewing my licesnse plate. I'd taken my number and was sitting in the row of chairs that face the wall, when a little thimble of gas arrived to my rectum. It was a minor disconfort and I was sure nothing would come of it. I put my arm over the chair next to me, lifted my right cheek as I acted like I was looking behind me, and released.   pffffffffffffffffffffffffffffffffffffsssssssshhhhhhhhhhhhhhhhhh  I hadn't noticed but a small black kid was curled up behind my chair, I had probably just killed half his brain cells. I soon realized that was the least of my worries. I could watch the smell move through the room as people one by one became extremely uncomfortable. I finally smelled it, it smelled like death.   My number was called. I sat motionless deciding on my next move. Would I sit and wait for the smell to leave and then get another number? Or would I give away the culprit. There was no was I was about to sit here for another hour in this room, besides it smelled like shit now.   I walked through the aisles and approached the counter. As I walked through the aisles I heard comments behind me.   ""Oh for Christ's sake...""  ""Damn, that boy needs a Doctor!""  That one got people laughing.  ""Yes, I need to renew my plates.""   ""Ok sir..."" she looked at me with a skeptical look, ""here's a pass to leave and come back, you won't even have to wait in line. Go out that door, use the bathroom NEXTDOOR, and come back after you've made sure that won't happen again.""  ""Yes maam,"" I'd just gotten a Federal pass because of my ass.   As I walked out I saw the little black kid's eyes roll into the back of his head. He fell over and the mother exploded in agony...   ""naw NAW NAAAAWWW!!! MUH BABY BOY!"" she turned to look at me, ""you did this, cracka!""   ""No maam, Thiamin did this. Thiamin."""
ROAO66H,male,25,"Recently I came up with a movie quote that has stumped a large number of us.  Between, Skiz, Ess Cha and myself alone, I expect almost every good movie/TV quote to fall into our field of knowledge.  The quote was simply ""I'm taking this"".  About a dozen people got roped into trying to figure out which comedy film it came from.  We all remembered the scene, but couldn't quite place where it had come from.  Upon searching the internet for such a basic series of words, we were bombarded with over a billion irrelevent worthless sites.  An IMDB search proved to offer every TV show and movie known to mankind that has these words EXCEPT for the one we sought.   (On a high note, I did learn that some very classy woman says ""I'm taking this in the a$$!!!"" in the ever popular film ""She Likes it on Her Face"". Obviously a classic) In the end....the search proved fruitless as weeks passed.  Enter Kenny Richards  In a random conversation yesterday I brought up the quote, not realizing that Kenny had been on travel for 2 weeks all throughout the search period.  He immediately piped up with...that's Jim Carrey in, i think ""The Mask"".  We brainstormed further and realized it was when he's paying for his car being impounded and he grabs an air freshner on the way out.  I then remembered that it is from ""Liar Liar"", and soon after all was right in the world.  So there it is Ess Cha, Skiz, and anyone else who gives a crap (probably no one). It's Jim Carrey inLiar Liar....  and I'm out like Skiz's love of men."
